Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,102299.251,102814.511,108080.086,113993.131,119668.912,112018.107,115982.734,119879.5,123956.74,128003.215,131995.884,133148.662,134141.744,136424.903,139310.817,141568.504,143396.829,143623.652,147969.545,148595.876,54344.5327,56222.146,38057.553,31683.24,30200.133,29219.71,30160.761,29876.404,25363.91101,22732.1351,21257.1305,21048.71215,21963.75,21789.3066,22521.04332,23569.40751,24082.2094,25791.099,26732.648,24473.52047,26786.483,29324.6896732865,29442.2123465731,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,19411.8712,18172.2987,17912.103,19347.8667,18020.8321,14576.5692,15485.2017,14804.6325,16110.3858,15249.3716,14437.3203,12484.9763,11757.6038,11134.285,12031.066,12235.1631,11976.5731,12061.8249,12003.8008,12836.9195,13101.9844,13752.49703,13533.83,13758.01445,12977.04983,10728.9068,10528.9944,10135.52208,9328.0909,9683.2885,10268.3634,10701.1799,11557.2574,12047.2209,13115.9247,13445.8188,13493.6595,13072.4388,12702.3411,12343.3163024847,13034.8157583223,12929.5408156803,12610.9976195246,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,272.7945278,274.2888557,306.7717664,430.4914078,443.2191477,441.0006504,434.9072854,416.522605,..,..,553.397894,547.332982,582.821154,820.329836,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1584.064809,1686.048907,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,45314.072,31699.804,33414.625,35221.137,33167.312,36663.72,34578.793,38183.714,40515.605,47801.334,43738.694,40817.186,43685.261,44142.378,39060.775,39488.076,38195.526,44747.682,38387.554,40358.508,48353.24978,43906.18782,57425.8863,42514.656,45839.383,46520.596,43115.832,42210.393,142475.818,90964.366,84187.244,131802.6,84561.656,163798.098,87784.422,159818.564,107263.379,134284.869,94468.136,117984.460835901,117231.040631623,117586.217732155,117932.597060147,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,6200.6142,4125.4003,4555.3077,4853.1968,4568.8406,5376.941,5284.0097,5747.3404,6104.721,7349.218,6611.1971,6280.8873,6822.6244,6834.6175,6124.2429,6425.742,6514.5724,7909.5922,6549.9444,7167.6719,8537.0945,7968.8054,10138.423,7510.2435,7781.9892,8132.4539,7698.4542,7584.7339,17453.9846,13768.2019,15450.3876,12365.3478,14272.7598,20340.8092,15083.1634,20503.2074,15055.3741,17520.1761,17735.299,15595.8303564547,21415.5371809398,21525.7616594699,21632.1320932947,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,113374.2398,84957.564,99628.829,130161.4888,89982.2318,91202.7038,91612.7108,120583.1098,139186.4768,131982.4058,150780.9418,138493.8168,141106.2048,221016.4198,154694.2008,141604.8618,157909.4368,189578.3758,167479.2098,145347.9368,198587.5635,200252.3506,253515.5852,235936.2626,228129.1697,252184.5882,240004.9957,245919.3852,259140.1734,160190.903,171393.521,176214.366,199983.481,195386.718,216283.733,246665.158,240375.427,250680.678,256755.874,277979.415615578,263676.105986662,271818.836761596,279098.376755817,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,21.3782936,21.8498624,22.2095869,23.9437318,26.2865913,26.062194,26.4186729,28.3271174,29.5527724,31.8601997,..,..,..,..,66.938764,93.348037,105.955315,106.91215,120.760957,..,..,..,..,..,260.647134,343.534103,344.677926,337.75302,351.802297,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Mali,MLI,..,..,..,..,..,..,..,..,..,..,25111.389,24892.602,23570.45,24308.613,20052.227,21632.851,22200.156,24815.495,22556.593,24801.041,29426.021,26719.238,29715.883,27048.727,25915.989,23663.11,24085.695,24905.037,24366.253,26169.18,30794.145,26648.862,29573.934,28544.464,28923.565,31483.013,31338.259,32233.054,86412.246,78429.021,70241.634,84085.491,79829.518,67302.869,88391.546,87079.094,83577.389,74744.398,86890.413,74104.2691956336,76827.8814527539,77134.1826164302,77437.931654233,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Malta,MLT,..,..,..,..,..,..,..,..,..,..,827.18557,832.28208,1008.6574,974.19202,904.03316,832.9201,929.54597,985.47019,1121.1562,1097.62188,1208.61824,1341.23609,1512.64597,1178.41962,1552.8952,1381.41314,2120.53629,2134.64345,2403.39229,2591.67392,2605.29414,2501.46927,2464.87426,3123.18766,2824.34096,2710.72427,2659.97264,2835.19023,2742.62327,2781.47533,2553.04695,3049.24901,2551.86278,2955.31074,3020.00875,3166.96708,3056.57731,3227.64269,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,2.47358782,2.53943612,2.5990922,2.65762174,2.72749663,2.7931141,2.85136633,2.91658641,2.98429168,3.05776389,3.1434641,3.24269386,3.37197287,3.51616586,3.67422485,3.85308101,4.04241984,4.24437391,4.45388807,4.69700757,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,4924.7542,4811.3556,4462.6904,4385.7761,3838.7428,3960.8509,4170.8254,4354.4084,4450.987,4665.1646,4807.6244,5019.7096,5096.4015,4688.4498,4718.6216,4984.1429,4842.1605,4964.3782,5649.356,5917.9002,5976.906,6220.5861,7689.3047,7883.2518,7881.2337,8039.7137,8251.8602,8692.7971,9423.1979,9840.511,11950.5596,11586.0578,10019.5833,10307.2832,11027.6403,11475.5441,11509.7784,13429.1196,11721.4539,11967.5831531667,12951.0065581117,13153.8609240339,13343.1626272099,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,693.46024,700.31021,767.19657,756.66368,767.03565,769.41325,775.75323,826.0593,798.00409,944.48672,980.18474,884.63221,808.00605,902.77673,907.64402,948.19408,1148.49854,1173.43119,1491.78319,1526.0882,1576.65897,1618.56618,..,..,1658.38091,1834.36248,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,210547.8556,215289.415,229445.067,241668.377,266400.717,280289.646,292167.457,304657.545,332679.42,362012.517,387137.41,407085.783,452477.328,420752.599,436648.98,443037.14,442988.942,454482.357,462185.197,473325.8,494151.02,505174.028,494645.64,502121.057,520225.772,515961.212,532804.427,539136.339,692323.18,553847.34,576489.52,547960.58,567679.66,601685.72,567790.06,641308.82,642137.77,646318.66,644167.96,648860.079135921,643375.43361602,652861.29145972,663424.954361171,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,22.128257,24.944894,28.033261,27.281874,26.823079,26.356311,19.6614529,24.363107,25.418594,26.679296,27.951877,32.945073,34.057384,35.173601,36.301586,38.050325,40.156637,42.118156,43.939884,45.778874,47.63686,48.517143,49.427856,50.3221,50.622584,57.82718,58.091752,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,26313.2626,26494.224,27939.5154,29694.5625,31531.9274,33793.1939,35047.4567,35679.991,36917.9591,37665.9508,39456.1147,40488.4573,41724.7568,43598.4464,45561.7633,47969.1374,50434.5072,51135.8444,55245.3209,56507.1414,38029.79932,31646.0445,26833.6086,22774.423,19013.9288,16651.8869,16914.8593,15739.9844,14206.271683,11858.89334,10796.1408,11371.9209,11279.53115,11996.300315,12302.81733,12762.8576,12243.7973,12163.9801,11170.1713,11008.6907771068,11338.7077686998,11433.4868914836,11350.629999647,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,13026.344,13353.2168,14862.5381,18061.981,17657.0668,19790.6538,21323.7058,24130.106,26607.898,27541.677,37598.349,37863.369,39945.271,45490.641,43738.274,44445.8961,48189.842,51352.507,54374.849,53943.2038,58042.678,58062.256,59494.811,57860.676,56917.884,59119.415,60763.2491,60760.1461,50019.834,30732.308,51756.455,27501.3,50488.318,39185.705,25435.527,27669.265,37790.423,55403.599,46513.8,50237.0158902693,24860.3781081674,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,19559.297,19915.828,20453.976,21860.714,22649.577,23466.843,24631.884,25628.168,27144.27,28303.432,29395.295,28896.46,27751.581,29303.148,29127.667,30757.159,32393.514,33283.984,34517.861,36636.888,37543.266,38293.349,39519.9,39455.137,41252.803,41902.279,42078.662,43941.603,45637.611,48246.3358,50974.378,53556.2719,53925.24019,54270.6439,65993.198,70022.09,71423.4066,73113.44,72650.847,72152.210619649,76087.3788481451,78381.399786628,80436.7152145251,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,45072.996,26276.193,27941.871,30344.614,26737.566,31194.93,27921.704,31990.701,33405.041,43494.41,37019.696,32465.756,36329.563,36156.898,28331.516,28130.615,26894.422,36890.469,26533.148,29872.852,40943.06776,33997.2955,53298.3008,30793.921,35829.728,36851.038,31666.106,30429.449,301746.742,202613.155,215278.008,293796.215,248706.421,354834.811,301972.73,349872.741,301392.9914,317678.2949,363780.5718,307176.207409471,379823.550388872,380073.237805556,380308.292508061,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,655739.12,423754.687,533147.892,771873.79,428380.032,420989.11,406500.184,631034.56,766227.64,659112.51,788821.87,684627.28,677312.48,1287780.15,736511.28,619236.46,731477.92,982939.9,764834.98,518744.881,875447.03,776791.23,1151425.85,937442.45,820857.17,943040.18,704660.58,697087.16,306622.79,337749.19,185137.09,186669.7,226294.68,187353.37,379912.77,223012.72,199289.348,349940.751,189004.373,266006.03229454,325367.139062547,526919.838488792,528416.217662507,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,7251.1455,6119.279,6337.8623,6533.8771,6812.5598,5483.0442,5288.7276,6139.8638,6272.3857,7142.4037,7327.403,6431.6512,6391.1266,6234.4381,6041.7768,6288.8253,6034.2645,6506.8512,6147.4087,6404.1857,7299.9503,7246.8113,8369.4607,6904.621,7299.7744,7245.0185,6716.9304,7024.6601,22239.1204,28386.7931,33985.47,31359.313,29497.365,28634.234,34751.217,30934.05,37085.6941,36561.0978,28595.4652,39971.703287644,37647.5718011523,37855.6522446755,38049.2707847565,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,19946.0752,20308.8691,20096.2747,21059.2656,21302.3984,21667.7848,21820.778,22157.2308,22337.7897,22505.535,23311.7205,23331.5389,22885.5926,23879.8509,24363.79,24113.3639,23960.7569,24664.1909,24882.8869,24654.0729,25118.3339,25017.0089,24131.4709,25373.4739,25643.7849,26905.3119,27238.2519,27566.6509,28206.923,41332.579,31234.017,29843.757,28915.419,29847.024,30427.862,30862.516,30946.099,31263.61,32026.569,32809.2621925374,32738.69185878,33160.9713713475,40762.7152881677,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,183916.774,186709.003,205138.485,214755.036,210406.425,201646.099,213891.344,212634.688,217684.755,228827.379,219031.363,216959.475,205036.44,201896.523,209479.843,212565.182,216327.866,219078.54,219095.098,223050.278,224468.089,232341.681,230579.363,234204.767,234257.997,235053.007,244204.434,235836.236,227061.482,218722.666,220319.9,220252.518,218276.476,221354.464,221355.349,217083.632,211767.903,208848.042454,205061.312,201884.487178424,212418.45504564,200143.54444018,195873.763889571,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2368.41651,2196.93571,1728.50763,1650.55954,1324.33131,..,..,..,..,..,1633.16868,..,1839.33993,1837.4805,..,..,..,..,1821.33978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,49600.563,48316.683,52587.148,53668.269,55467.13,54660.877,57248.3,58533.311,57616.282,55998.036,58641.607,58363.322,60533.869,60808.287,62274.735,62890.422,63171.453,62070.125,65388.136,64221.188,65689.817,65434.959,67149.862,66894.903,68092.81,69576.05,70563.226,73548.22,69545.596,71814.666,74422.829,76276.944,77305.4713,80252.282,80229.163,82066.568,83539.488,81888.391,81442.9,76062.1502053644,76141.6578305852,75851.1222399306,78130.9798816606,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,8313.1054,8078.6348,8168.1906,8722.916,9253.846,9440.0214,9854.2855,10748.179,10513.198,9306.8965,9010.6365,9077.5337,9565.9995,9144.026,9376.979,9478.0873,9581.3248,9149.8351,9457.4401,9598.875,10263.4765,9569.4821,10134.5032,10836.687,11082.2681,10769.139,10980.733,11325.7868,22494.947,12417.6043,14043.287,14462.642,14719.832,16965.369,14793.133,16831.87,15048.35,15276.859,15791.953,15861.9682306353,15794.3498057937,16068.6412130905,16323.0434302921,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Niger,NER,..,..,..,..,..,..,..,..,..,..,8021.2861,8160.2696,8330.0921,5822.9862,5877.2686,6312.5158,6767.5779,7268.7252,7687.8322,7956.3465,8200.6399,8313.6936,8621.6653,8863.9411,6566.4989,5841.4508,6000.9253,6016.8739,6504.6764,6730.8106,6929.2769,7163.74302,7576.52064,7592.12518,7995.58618,8185.4332,8402.8431,8595.5915,10401.1439,11321.459,11124.281,10982.1695,9326.6288,9570.2698,9191.3938,10258.5269,10176.1295,10970.2882,10491.4259,10530.9297519483,11219.5051135265,11342.1190258822,11460.9158280465,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,74939.732,90499.952,105080.024,120770.969,137390.257,116135.141,130224.53,124059.821,125587.089,162131.637,155988.621,134625.321,133455.953,133295.326,135013.464,137868.6,137043.984,132908.939,144640.979,155364.438,163274.1763,171312.8095,188562.29,187613.213,174508.4,184046.2,203140.476,196351.827,332361.059,353503.934,314978.544,319145.794,295068.358,314942.187,288145.573,374421.704,318579.09,335201.39,316058.63,273156.363092577,292211.735427326,296799.948975518,301010.125866092,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,12061.4093,11427.6115,11600.9282,12964.5451,13197.4052,11311.1386,11702.0396,11918.9445,10630.7061,11857.7964,10926.7948,13989.7454,12447.0366,11579.2694,12927.0372,13451.8959,13720.8511,13984.9048,12112.0439,13643.9824,14328.5064,12880.3406,11588.8962,11783.728,11650.6719,11579.5453,12809.7343,11705.1883,..,..,..,..,..,..,11250.99586,11591.60108,11559.34434,12465.444,11742.8238,11639.367239289,12257.5435281439,12645.7140398317,12992.2469938559,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,2.66229757,2.74295804,2.82391503,2.89465827,2.96761155,3.04146666,3.11684045,3.18837588,3.25686166,3.32302492,3.40153842,3.48884691,3.58204284,3.66574328,3.78334923,3.92426729,4.10050459,4.30977712,4.5514134,4.8212886,5.1160915,5.4531069,5.7955346,6.1426591,6.4954702,6.55592511,6.93296305,7.31969726,7.70449605,8.08908247,8.46553305,8.8469706,9.22260823,9.59218446,9.96274548,10.33170764,10.65055804,11.00040397,11.3841499,11.79593055,12.24371151,12.3661486251,12.4885857402,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Norway,NOR,..,..,..,..,..,..,..,..,..,..,57051.381,55490.995,59160.426,61119.993,60168.072,58968.279,62913.679,64371.891,64150.539,68035.419,66457.85,62737.383,58684.319,59377.767,62471.31,63260.653,65497.829,66922.185,66652.758,66535.026,67466.0999,64287.922,64336.797,67255.05,70005.932,70569.101,72016.75,74552.49,74639.785,76295.632,71217.9,71491.23101,69689.527,73172.62816,73534.99492,71578.0629,71355.504,72404.46722,71002.7568,65840.6636900105,65710.0642142401,64181.1477579667,63536.7320746753,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Oman,OMN,..,..,..,..,..,..,..,..,..,..,11262.66036,11973.58869,12679.41609,13469.34005,14667.81857,41267.8204,46082.7245,46623.9406,40123.894,37391.2496,25803.77867,28754.9893,26652.58449,29530.8749,26941.23197,23802.2091,27065.757,27323.0105,29972.2713,30545.2456,35356.2927,39183.9861,39069.5883,38850.4088,37319.9954,41448.6408,43219.7303,44902.2465,27560.6457,30791.4306,35439.108,40680.0901,43297.5065,46464.7878,46069.195,48099.6628,50886.1962,52515.093,55220.8011,55510.2056941071,59041.9795817376,60705.5913108149,62201.5508044815,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,87131.5379,88272.7669,89365.8699,91944.2539,95681.9849,100792.4559,102278.5119,106850.7459,112301.4989,117082.0079,118581.1339,123883.0799,130156.2129,132525.9419,136908.8732,142484.5969,147683.1059,148983.1979,163110.3919,167541.4849,172551.2859,175960.6389,185194.4089,194843.2479,201063.0269,209249.9689,220080.3959,225905.9039,234307.76,246612.071,247348.795,250584.705,256954.135,271615.1473,291014.0248,299134.716,314154.5358,336409.906,338551.92,343244.201743882,354528.622197099,362475.094356567,369734.583692698,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Panama,PAN,..,..,..,..,..,..,..,..,..,..,5712.0345,5876.4903,6183.105,6560.9868,6808.257,6988.9997,7031.9147,6964.1812,6840.1844,7255.7774,6952.0314,6658.0435,7120.1752,7462.5508,6872.8311,6734.0579,6906.3482,6921.9705,6503.0435,6614.2748,6814.4507,7309.7313,8021.8998,8212.4499,8471.1861,8817.5947,8891.1129,8870.4953,10070.7361,8736.7085,9158.7515,11337.6568,10475.8582,10850.464,10819.0091,10588.624,11987.7807,11689.1502,15082.5873,15489.5112672717,15428.76050942,15860.4557625829,16248.7722905672,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,6716.2282,5585.1159,17758.411,9591.1103,7310.1465,7365.5933,11558.4247,21328.355,11500.9509,17233.9704,18483.1879,16620.8831,71592.048,32603.1909,19816.9529,20888.2178,31682.0336,49888.549,22162.3659,23682.253,29504.072,58949.5509,56368.479,37196.2796,58386.856,35410.1243,34368.4362,143275.032,8730.3242,6685.108,8257.4614,10359.9409,84384.8163,10217.6916,19650.1578,9453.0338,14195.8728,9773.2384,9516.4689,11298.7329775057,10667.5964883463,10888.0894662948,11087.4570564505,..,..,..,..,..,..,..
